time,latitude,longitude,analysed_sst,analysis_error
UTC,degrees_north,degrees_east,degree_C,degree_C
2016-06-13T09:00:00Z,32.11,-77.1,28.51,0.38
2016-06-13T09:00:00Z,32.11,-77.09,28.553,0.38
2016-06-13T09:00:00Z,32.11,-77.08,28.589,0.38
2016-06-13T09:00:00Z,32.12,-77.1,28.552,0.38
2016-06-13T09:00:00Z,32.12,-77.09,28.598,0.38
2016-06-13T09:00:00Z,32.12,-77.08,28.632,0.38
2016-06-14T09:00:00Z,32.1,-77.1,28.515,0.38
2016-06-14T09:00:00Z,32.1,-77.09,28.515,0.38
2016-06-14T09:00:00Z,32.1,-77.08,28.522,0.38
2016-06-14T09:00:00Z,32.11,-77.1,28.563,0.38
2016-06-14T09:00:00Z,32.11,-77.09,28.571,0.38
2016-06-14T09:00:00Z,32.11,-77.08,28.588,0.38
2016-06-14T09:00:00Z,32.12,-77.1,28.617,0.38
2016-06-14T09:00:00Z,32.12,-77.09,28.633,0.38
2016-06-14T09:00:00Z,32.12,-77.08,28.655,0.38
2016-06-15T09:00:00Z,32.1,-77.1,28.535,0.38
2016-06-15T09:00:00Z,32.1,-77.09,28.499,0.38
2016-06-15T09:00:00Z,32.1,-77.08,28.46,0.38
2016-06-15T09:00:00Z,32.11,-77.1,28.571,0.38
2016-06-15T09:00:00Z,32.11,-77.09,28.537,0.38
2016-06-15T09:00:00Z,32.11,-77.08,28.5,0.38
2016-06-15T09:00:00Z,32.12,-77.1,28.608,0.38
2016-06-15T09:00:00Z,32.12,-77.09,28.576999999999998,0.38
2016-06-15T09:00:00Z,32.12,-77.08,28.542,0.38
2016-06-16T09:00:00Z,32.1,-77.1,28.493,0.38
2016-06-16T09:00:00Z,32.1,-77.09,28.467,0.38
2016-06-16T09:00:00Z,32.1,-77.08,28.437,0.38
2016-06-16T09:00:00Z,32.11,-77.1,28.506,0.38
2016-06-16T09:00:00Z,32.11,-77.09,28.482,0.38
2016-06-16T09:00:00Z,32.11,-77.08,28.453,0.38
2016-06-16T09:00:00Z,32.12,-77.1,28.523,0.38
2016-06-16T09:00:00Z,32.12,-77.09,28.5,0.38
2016-06-16T09:00:00Z,32.12,-77.08,28.472,0.38
2016-06-17T09:00:00Z,32.1,-77.1,28.634,0.38
2016-06-17T09:00:00Z,32.1,-77.09,28.636,0.38
2016-06-17T09:00:00Z,32.1,-77.08,28.634,0.38
2016-06-17T09:00:00Z,32.11,-77.1,28.631,0.38
2016-06-17T09:00:00Z,32.11,-77.09,28.634,0.38
2016-06-17T09:00:00Z,32.11,-77.08,28.632,0.38
2016-06-17T09:00:00Z,32.12,-77.1,28.628,0.38
2016-06-17T09:00:00Z,32.12,-77.09,28.632,0.38
2016-06-17T09:00:00Z,32.12,-77.08,28.632,0.38
2016-06-18T09:00:00Z,32.1,-77.1,28.721,0.38
2016-06-18T09:00:00Z,32.1,-77.09,28.721,0.38
2016-06-18T09:00:00Z,32.1,-77.08,28.719,0.38
2016-06-18T09:00:00Z,32.11,-77.1,28.723,0.38
2016-06-18T09:00:00Z,32.11,-77.09,28.724,0.38
2016-06-18T09:00:00Z,32.11,-77.08,28.724,0.38
2016-06-18T09:00:00Z,32.12,-77.1,28.723,0.38
2016-06-18T09:00:00Z,32.12,-77.09,28.726,0.38
2016-06-18T09:00:00Z,32.12,-77.08,28.727,0.38
2016-06-19T09:00:00Z,32.1,-77.1,28.543,0.38
2016-06-19T09:00:00Z,32.1,-77.09,28.53,0.38
2016-06-19T09:00:00Z,32.1,-77.08,28.511,0.38
2016-06-19T09:00:00Z,32.11,-77.1,28.561,0.38
2016-06-19T09:00:00Z,32.11,-77.09,28.55,0.38
2016-06-19T09:00:00Z,32.11,-77.08,28.533,0.38
2016-06-19T09:00:00Z,32.12,-77.1,28.569,0.38
2016-06-19T09:00:00Z,32.12,-77.09,28.56,0.38
2016-06-19T09:00:00Z,32.12,-77.08,28.546,0.38
2016-06-20T09:00:00Z,32.1,-77.1,28.209,0.38
2016-06-20T09:00:00Z,32.1,-77.09,28.214,0.38
2016-06-20T09:00:00Z,32.1,-77.08,28.216,0.38
2016-06-20T09:00:00Z,32.11,-77.1,28.2,0.38
2016-06-20T09:00:00Z,32.11,-77.09,28.203,0.38
2016-06-20T09:00:00Z,32.11,-77.08,28.21,0.38
2016-06-20T09:00:00Z,32.12,-77.1,28.19,0.38
2016-06-20T09:00:00Z,32.12,-77.09,28.19,0.38
2016-06-20T09:00:00Z,32.12,-77.08,28.201,0.38
2016-06-21T09:00:00Z,32.1,-77.1,28.167,0.37
2016-06-21T09:00:00Z,32.1,-77.09,28.161,0.37
2016-06-21T09:00:00Z,32.1,-77.08,28.152,0.37
2016-06-21T09:00:00Z,32.11,-77.1,28.162,0.37
2016-06-21T09:00:00Z,32.11,-77.09,28.151,0.37
2016-06-21T09:00:00Z,32.11,-77.08,28.142,0.37
2016-06-21T09:00:00Z,32.12,-77.1,28.157,0.37
2016-06-21T09:00:00Z,32.12,-77.09,28.142,0.37
2016-06-21T09:00:00Z,32.12,-77.08,28.133,0.37
2016-06-22T09:00:00Z,32.1,-77.1,28.295,0.38
2016-06-22T09:00:00Z,32.1,-77.09,28.248,0.38
2016-06-22T09:00:00Z,32.1,-77.08,28.215,0.38
2016-06-22T09:00:00Z,32.11,-77.1,28.29,0.38
2016-06-22T09:00:00Z,32.11,-77.09,28.240000000000002,0.38
2016-06-22T09:00:00Z,32.11,-77.08,28.201999999999998,0.38
2016-06-22T09:00:00Z,32.12,-77.1,28.286,0.38
2016-06-22T09:00:00Z,32.12,-77.09,28.232,0.38
2016-06-22T09:00:00Z,32.12,-77.08,28.189,0.38
2016-06-23T09:00:00Z,32.1,-77.1,28.098,0.37
2016-06-23T09:00:00Z,32.1,-77.09,28.066,0.37
2016-06-23T09:00:00Z,32.1,-77.08,28.042,0.37
2016-06-23T09:00:00Z,32.11,-77.1,28.059,0.37
2016-06-23T09:00:00Z,32.11,-77.09,28.02,0.37
2016-06-23T09:00:00Z,32.11,-77.08,27.990000000000002,0.37
2016-06-23T09:00:00Z,32.12,-77.1,28.015,0.37
2016-06-23T09:00:00Z,32.12,-77.09,27.97,0.37
2016-06-23T09:00:00Z,32.12,-77.08,27.93,0.37
2016-06-24T09:00:00Z,32.1,-77.1,27.995,0.37
2016-06-24T09:00:00Z,32.1,-77.09,27.953,0.37
2016-06-24T09:00:00Z,32.1,-77.08,27.903,0.37
2016-06-24T09:00:00Z,32.11,-77.1,27.942,0.37
2016-06-24T09:00:00Z,32.11,-77.09,27.898,0.37
2016-06-24T09:00:00Z,32.11,-77.08,27.849,0.37
2016-06-24T09:00:00Z,32.12,-77.1,27.89,0.37
2016-06-24T09:00:00Z,32.12,-77.09,27.846,0.37
2016-06-24T09:00:00Z,32.12,-77.08,27.798000000000002,0.37
2016-06-25T09:00:00Z,32.1,-77.1,27.995,0.38
2016-06-25T09:00:00Z,32.1,-77.09,27.946,0.38
2016-06-25T09:00:00Z,32.1,-77.08,27.892,0.38
2016-06-25T09:00:00Z,32.11,-77.1,27.972,0.38
2016-06-25T09:00:00Z,32.11,-77.09,27.923000000000002,0.38
2016-06-25T09:00:00Z,32.11,-77.08,27.87,0.38
2016-06-25T09:00:00Z,32.12,-77.1,27.953,0.38
2016-06-25T09:00:00Z,32.12,-77.09,27.904,0.38
2016-06-25T09:00:00Z,32.12,-77.08,27.853,0.38
2016-06-26T09:00:00Z,32.1,-77.1,28.123,0.38
2016-06-26T09:00:00Z,32.1,-77.09,28.078,0.38
2016-06-26T09:00:00Z,32.1,-77.08,28.037,0.38
2016-06-26T09:00:00Z,32.11,-77.1,28.168,0.38
2016-06-26T09:00:00Z,32.11,-77.09,28.124,0.38
2016-06-26T09:00:00Z,32.11,-77.08,28.083,0.38
2016-06-26T09:00:00Z,32.12,-77.1,28.213,0.38
2016-06-26T09:00:00Z,32.12,-77.09,28.169,0.38
2016-06-26T09:00:00Z,32.12,-77.08,28.129,0.38
2016-06-27T09:00:00Z,32.1,-77.1,28.925,0.38
2016-06-27T09:00:00Z,32.1,-77.09,28.912,0.38
2016-06-27T09:00:00Z,32.1,-77.08,28.9,0.38
2016-06-27T09:00:00Z,32.11,-77.1,28.936,0.38
2016-06-27T09:00:00Z,32.11,-77.09,28.923000000000002,0.38
2016-06-27T09:00:00Z,32.11,-77.08,28.909,0.38
2016-06-27T09:00:00Z,32.12,-77.1,28.944,0.38
2016-06-27T09:00:00Z,32.12,-77.09,28.931,0.38
2016-06-27T09:00:00Z,32.12,-77.08,28.917,0.38
2016-06-28T09:00:00Z,32.1,-77.1,28.979,0.38
2016-06-28T09:00:00Z,32.1,-77.09,28.97,0.38
2016-06-28T09:00:00Z,32.1,-77.08,28.961,0.38
2016-06-28T09:00:00Z,32.11,-77.1,28.993,0.38
2016-06-28T09:00:00Z,32.11,-77.09,28.984,0.38
2016-06-28T09:00:00Z,32.11,-77.08,28.974,0.38
2016-06-28T09:00:00Z,32.12,-77.1,29.006,0.38
2016-06-28T09:00:00Z,32.12,-77.09,28.996,0.38
2016-06-28T09:00:00Z,32.12,-77.08,28.985,0.38
2016-06-29T09:00:00Z,32.1,-77.1,28.936,0.39
2016-06-29T09:00:00Z,32.1,-77.09,28.927,0.39
2016-06-29T09:00:00Z,32.1,-77.08,28.919,0.39
2016-06-29T09:00:00Z,32.11,-77.1,28.941,0.39
2016-06-29T09:00:00Z,32.11,-77.09,28.933,0.39
2016-06-29T09:00:00Z,32.11,-77.08,28.924,0.39
2016-06-29T09:00:00Z,32.12,-77.1,28.945,0.39
2016-06-29T09:00:00Z,32.12,-77.09,28.936,0.39
2016-06-29T09:00:00Z,32.12,-77.08,28.927,0.39
2016-06-30T09:00:00Z,32.1,-77.1,28.845,0.4
2016-06-30T09:00:00Z,32.1,-77.09,28.843,0.4
2016-06-30T09:00:00Z,32.1,-77.08,28.84,0.4
2016-06-30T09:00:00Z,32.11,-77.1,28.842,0.4
2016-06-30T09:00:00Z,32.11,-77.09,28.84,0.4
2016-06-30T09:00:00Z,32.11,-77.08,28.837,0.4
2016-06-30T09:00:00Z,32.12,-77.1,28.839,0.4
2016-06-30T09:00:00Z,32.12,-77.09,28.837,0.4
2016-06-30T09:00:00Z,32.12,-77.08,28.835,0.4
2016-07-01T09:00:00Z,32.1,-77.1,28.746,0.4
2016-07-01T09:00:00Z,32.1,-77.09,28.741,0.4
2016-07-01T09:00:00Z,32.1,-77.08,28.737000000000002,0.4
2016-07-01T09:00:00Z,32.11,-77.1,28.741,0.4
2016-07-01T09:00:00Z,32.11,-77.09,28.737000000000002,0.4
2016-07-01T09:00:00Z,32.11,-77.08,28.734,0.4
2016-07-01T09:00:00Z,32.12,-77.1,28.736,0.4
2016-07-01T09:00:00Z,32.12,-77.09,28.734,0.4
2016-07-01T09:00:00Z,32.12,-77.08,28.732,0.4
2016-07-02T09:00:00Z,32.1,-77.1,28.63,0.39
2016-07-02T09:00:00Z,32.1,-77.09,28.62,0.4
2016-07-02T09:00:00Z,32.1,-77.08,28.611,0.4
2016-07-02T09:00:00Z,32.11,-77.1,28.629,0.39
2016-07-02T09:00:00Z,32.11,-77.09,28.621,0.4
2016-07-02T09:00:00Z,32.11,-77.08,28.614,0.4
2016-07-02T09:00:00Z,32.12,-77.1,28.63,0.39
2016-07-02T09:00:00Z,32.12,-77.09,28.624,0.4
2016-07-02T09:00:00Z,32.12,-77.08,28.618,0.4
2016-07-03T09:00:00Z,32.1,-77.1,28.547,0.39
2016-07-03T09:00:00Z,32.1,-77.09,28.525,0.39
2016-07-03T09:00:00Z,32.1,-77.08,28.504,0.4
2016-07-03T09:00:00Z,32.11,-77.1,28.545,0.39
2016-07-03T09:00:00Z,32.11,-77.09,28.525,0.39
2016-07-03T09:00:00Z,32.11,-77.08,28.505,0.4
2016-07-03T09:00:00Z,32.12,-77.1,28.545,0.39
2016-07-03T09:00:00Z,32.12,-77.09,28.526,0.39
2016-07-03T09:00:00Z,32.12,-77.08,28.507,0.4
2016-07-04T09:00:00Z,32.1,-77.1,29.604,0.39
2016-07-04T09:00:00Z,32.1,-77.09,29.585,0.39
2016-07-04T09:00:00Z,32.1,-77.08,29.563,0.39
2016-07-04T09:00:00Z,32.11,-77.1,29.606,0.39
2016-07-04T09:00:00Z,32.11,-77.09,29.586,0.39
2016-07-04T09:00:00Z,32.11,-77.08,29.563,0.39
2016-07-04T09:00:00Z,32.12,-77.1,29.607,0.39
2016-07-04T09:00:00Z,32.12,-77.09,29.587,0.39
2016-07-04T09:00:00Z,32.12,-77.08,29.563,0.39
2016-07-05T09:00:00Z,32.1,-77.1,29.647,0.38
2016-07-05T09:00:00Z,32.1,-77.09,29.642,0.38
2016-07-05T09:00:00Z,32.1,-77.08,29.63,0.38
2016-07-05T09:00:00Z,32.11,-77.1,29.611,0.38
2016-07-05T09:00:00Z,32.11,-77.09,29.604,0.38
2016-07-05T09:00:00Z,32.11,-77.08,29.592,0.38
2016-07-05T09:00:00Z,32.12,-77.1,29.579,0.38
2016-07-05T09:00:00Z,32.12,-77.09,29.570999999999998,0.38
2016-07-05T09:00:00Z,32.12,-77.08,29.559,0.38
2016-07-06T09:00:00Z,32.1,-77.1,29.617,0.37
2016-07-06T09:00:00Z,32.1,-77.09,29.609,0.37
2016-07-06T09:00:00Z,32.1,-77.08,29.589,0.37
2016-07-06T09:00:00Z,32.11,-77.1,29.558,0.37
2016-07-06T09:00:00Z,32.11,-77.09,29.548000000000002,0.37
2016-07-06T09:00:00Z,32.11,-77.08,29.531,0.37
2016-07-06T09:00:00Z,32.12,-77.1,29.516,0.37
2016-07-06T09:00:00Z,32.12,-77.09,29.505,0.37
2016-07-06T09:00:00Z,32.12,-77.08,29.490000000000002,0.37
2016-07-07T09:00:00Z,32.1,-77.1,29.652,0.37
2016-07-07T09:00:00Z,32.1,-77.09,29.641,0.37
2016-07-07T09:00:00Z,32.1,-77.08,29.633,0.37
2016-07-07T09:00:00Z,32.11,-77.1,29.65,0.37
2016-07-07T09:00:00Z,32.11,-77.09,29.639,0.37
2016-07-07T09:00:00Z,32.11,-77.08,29.631999999999998,0.37
2016-07-07T09:00:00Z,32.12,-77.1,29.653,0.37
2016-07-07T09:00:00Z,32.12,-77.09,29.647,0.37
2016-07-07T09:00:00Z,32.12,-77.08,29.641,0.37
2016-07-08T09:00:00Z,32.1,-77.1,29.722,0.38
2016-07-08T09:00:00Z,32.1,-77.09,29.723,0.38
2016-07-08T09:00:00Z,32.1,-77.08,29.716,0.38
2016-07-08T09:00:00Z,32.11,-77.1,29.75,0.38
2016-07-08T09:00:00Z,32.11,-77.09,29.745,0.38
2016-07-08T09:00:00Z,32.11,-77.08,29.735,0.38
2016-07-08T09:00:00Z,32.12,-77.1,29.768,0.38
2016-07-08T09:00:00Z,32.12,-77.09,29.759,0.38
2016-07-08T09:00:00Z,32.12,-77.08,29.747,0.38
2016-07-09T09:00:00Z,32.1,-77.1,29.936,0.38
2016-07-09T09:00:00Z,32.1,-77.09,29.907,0.38
2016-07-09T09:00:00Z,32.1,-77.08,29.874,0.38
2016-07-09T09:00:00Z,32.11,-77.1,29.974,0.38
2016-07-09T09:00:00Z,32.11,-77.09,29.941,0.38
2016-07-09T09:00:00Z,32.11,-77.08,29.905,0.38
2016-07-09T09:00:00Z,32.12,-77.1,29.995,0.38
2016-07-09T09:00:00Z,32.12,-77.09,29.964,0.38
2016-07-09T09:00:00Z,32.12,-77.08,29.929000000000002,0.38
2016-07-10T09:00:00Z,32.1,-77.1,29.968,0.38
2016-07-10T09:00:00Z,32.1,-77.09,29.948,0.38
2016-07-10T09:00:00Z,32.1,-77.08,29.924,0.38
2016-07-10T09:00:00Z,32.11,-77.1,29.945999999999998,0.38
2016-07-10T09:00:00Z,32.11,-77.09,29.921,0.38
2016-07-10T09:00:00Z,32.11,-77.08,29.895,0.38
2016-07-10T09:00:00Z,32.12,-77.1,29.918,0.38
2016-07-10T09:00:00Z,32.12,-77.09,29.889,0.38
2016-07-10T09:00:00Z,32.12,-77.08,29.862000000000002,0.38
2016-07-11T09:00:00Z,32.1,-77.1,30.095,0.38
2016-07-11T09:00:00Z,32.1,-77.09,30.079,0.38
2016-07-11T09:00:00Z,32.1,-77.08,30.055,0.38
2016-07-11T09:00:00Z,32.11,-77.1,30.059,0.38
2016-07-11T09:00:00Z,32.11,-77.09,30.037,0.38
2016-07-11T09:00:00Z,32.11,-77.08,30.012999999999998,0.38
2016-07-11T09:00:00Z,32.12,-77.1,30.017,0.38
2016-07-11T09:00:00Z,32.12,-77.09,29.989,0.38
2016-07-11T09:00:00Z,32.12,-77.08,29.964,0.38
2016-07-12T09:00:00Z,32.1,-77.1,30.097,0.37
2016-07-12T09:00:00Z,32.1,-77.09,30.084,0.37
2016-07-12T09:00:00Z,32.1,-77.08,30.069,0.37
2016-07-12T09:00:00Z,32.11,-77.1,30.085,0.37
2016-07-12T09:00:00Z,32.11,-77.09,30.072,0.37
2016-07-12T09:00:00Z,32.11,-77.08,30.057000000000002,0.37
2016-07-12T09:00:00Z,32.12,-77.1,30.07,0.37
2016-07-12T09:00:00Z,32.12,-77.09,30.057000000000002,0.37
2016-07-12T09:00:00Z,32.12,-77.08,30.042,0.37
2016-07-13T09:00:00Z,32.1,-77.1,30.292,0.37
2016-07-13T09:00:00Z,32.1,-77.09,30.275,0.37
2016-07-13T09:00:00Z,32.1,-77.08,30.256999999999998,0.37
2016-07-13T09:00:00Z,32.11,-77.1,30.297,0.37
2016-07-13T09:00:00Z,32.11,-77.09,30.28,0.37
2016-07-13T09:00:00Z,32.11,-77.08,30.262999999999998,0.37
2016-07-13T09:00:00Z,32.12,-77.1,30.301000000000002,0.37
2016-07-13T09:00:00Z,32.12,-77.09,30.284,0.37
2016-07-13T09:00:00Z,32.12,-77.08,30.267,0.37
2016-07-14T09:00:00Z,32.1,-77.1,30.296,0.37
2016-07-14T09:00:00Z,32.1,-77.09,30.292,0.37
2016-07-14T09:00:00Z,32.1,-77.08,30.279,0.37
2016-07-14T09:00:00Z,32.11,-77.1,30.291,0.37
2016-07-14T09:00:00Z,32.11,-77.09,30.286,0.37
2016-07-14T09:00:00Z,32.11,-77.08,30.279,0.37
2016-07-14T09:00:00Z,32.12,-77.1,30.292,0.37
2016-07-14T09:00:00Z,32.12,-77.09,30.289,0.37
2016-07-14T09:00:00Z,32.12,-77.08,30.286,0.37
2016-07-15T09:00:00Z,32.1,-77.1,30.310000000000002,0.37
2016-07-15T09:00:00Z,32.1,-77.09,30.319,0.37
2016-07-15T09:00:00Z,32.1,-77.08,30.312,0.37
2016-07-15T09:00:00Z,32.11,-77.1,30.301000000000002,0.37
2016-07-15T09:00:00Z,32.11,-77.09,30.303,0.37
2016-07-15T09:00:00Z,32.11,-77.08,30.303,0.37
2016-07-15T09:00:00Z,32.12,-77.1,30.3,0.37
2016-07-15T09:00:00Z,32.12,-77.09,30.301000000000002,0.37
2016-07-15T09:00:00Z,32.12,-77.08,30.305,0.37
2016-07-16T09:00:00Z,32.1,-77.1,30.303,0.38
2016-07-16T09:00:00Z,32.1,-77.09,30.289,0.38
2016-07-16T09:00:00Z,32.1,-77.08,30.274,0.38
2016-07-16T09:00:00Z,32.11,-77.1,30.311,0.38
2016-07-16T09:00:00Z,32.11,-77.09,30.298000000000002,0.38
2016-07-16T09:00:00Z,32.11,-77.08,30.284,0.38
2016-07-16T09:00:00Z,32.12,-77.1,30.32,0.38
2016-07-16T09:00:00Z,32.12,-77.09,30.307000000000002,0.38
2016-07-16T09:00:00Z,32.12,-77.08,30.294,0.38
2016-07-17T09:00:00Z,32.1,-77.1,30.485,0.39
2016-07-17T09:00:00Z,32.1,-77.09,30.479,0.39
2016-07-17T09:00:00Z,32.1,-77.08,30.474,0.39
2016-07-17T09:00:00Z,32.11,-77.1,30.490000000000002,0.39
2016-07-17T09:00:00Z,32.11,-77.09,30.484,0.39
2016-07-17T09:00:00Z,32.11,-77.08,30.479,0.39
2016-07-17T09:00:00Z,32.12,-77.1,30.490000000000002,0.39
2016-07-17T09:00:00Z,32.12,-77.09,30.485,0.39
2016-07-17T09:00:00Z,32.12,-77.08,30.48,0.39
2016-07-18T09:00:00Z,32.1,-77.1,31.024,0.39
2016-07-18T09:00:00Z,32.1,-77.09,31.02,0.39
2016-07-18T09:00:00Z,32.1,-77.08,31.019,0.39
2016-07-18T09:00:00Z,32.11,-77.1,31.014,0.39
2016-07-18T09:00:00Z,32.11,-77.09,31.008,0.39
2016-07-18T09:00:00Z,32.11,-77.08,31.007,0.39
2016-07-18T09:00:00Z,32.12,-77.1,31.002,0.39
2016-07-18T09:00:00Z,32.12,-77.09,30.995,0.39
2016-07-18T09:00:00Z,32.12,-77.08,30.992,0.39
2016-07-19T09:00:00Z,32.1,-77.1,31.005,0.38
2016-07-19T09:00:00Z,32.1,-77.09,30.990000000000002,0.38
2016-07-19T09:00:00Z,32.1,-77.08,30.984,0.38
2016-07-19T09:00:00Z,32.11,-77.1,30.986,0.38
2016-07-19T09:00:00Z,32.11,-77.09,30.964,0.38
2016-07-19T09:00:00Z,32.11,-77.08,30.956,0.38
2016-07-19T09:00:00Z,32.12,-77.1,30.963,0.38
2016-07-19T09:00:00Z,32.12,-77.09,30.935000000000002,0.38
2016-07-19T09:00:00Z,32.12,-77.08,30.921,0.38
2016-07-20T09:00:00Z,32.1,-77.1,30.101,0.38
2016-07-20T09:00:00Z,32.1,-77.09,30.119,0.38
2016-07-20T09:00:00Z,32.1,-77.08,30.13,0.38
2016-07-20T09:00:00Z,32.11,-77.1,30.11,0.38
2016-07-20T09:00:00Z,32.11,-77.09,30.128,0.38
2016-07-20T09:00:00Z,32.11,-77.08,30.14,0.38
2016-07-20T09:00:00Z,32.12,-77.1,30.117,0.38
2016-07-20T09:00:00Z,32.12,-77.09,30.134999999999998,0.38
2016-07-20T09:00:00Z,32.12,-77.08,30.148,0.38
2016-07-21T09:00:00Z,32.1,-77.1,29.984,0.37
2016-07-21T09:00:00Z,32.1,-77.09,29.999,0.37
2016-07-21T09:00:00Z,32.1,-77.08,30.008,0.37
2016-07-21T09:00:00Z,32.11,-77.1,29.973,0.37
2016-07-21T09:00:00Z,32.11,-77.09,29.992,0.37
2016-07-21T09:00:00Z,32.11,-77.08,30.006999999999998,0.37
2016-07-21T09:00:00Z,32.12,-77.1,29.953,0.37
2016-07-21T09:00:00Z,32.12,-77.09,29.978,0.37
2016-07-21T09:00:00Z,32.12,-77.08,29.999,0.37
2016-07-22T09:00:00Z,32.1,-77.1,29.983,0.37
2016-07-22T09:00:00Z,32.1,-77.09,29.983,0.37
2016-07-22T09:00:00Z,32.1,-77.08,29.979,0.37
2016-07-22T09:00:00Z,32.11,-77.1,29.96,0.37
2016-07-22T09:00:00Z,32.11,-77.09,29.965,0.37
2016-07-22T09:00:00Z,32.11,-77.08,29.969,0.37
2016-07-22T09:00:00Z,32.12,-77.1,29.935000000000002,0.37
2016-07-22T09:00:00Z,32.12,-77.09,29.945,0.37
2016-07-22T09:00:00Z,32.12,-77.08,29.961,0.37
2016-07-23T09:00:00Z,32.1,-77.1,30.336,0.38
2016-07-23T09:00:00Z,32.1,-77.09,30.315,0.38
2016-07-23T09:00:00Z,32.1,-77.08,30.297,0.38
2016-07-23T09:00:00Z,32.11,-77.1,30.344,0.38
2016-07-23T09:00:00Z,32.11,-77.09,30.326,0.38
2016-07-23T09:00:00Z,32.11,-77.08,30.314,0.38
2016-07-23T09:00:00Z,32.12,-77.1,30.354,0.38
2016-07-23T09:00:00Z,32.12,-77.09,30.341,0.38
2016-07-23T09:00:00Z,32.12,-77.08,30.337,0.38
2016-07-24T09:00:00Z,32.1,-77.1,30.445,0.38
2016-07-24T09:00:00Z,32.1,-77.09,30.427,0.38
2016-07-24T09:00:00Z,32.1,-77.08,30.406,0.38
2016-07-24T09:00:00Z,32.11,-77.1,30.442,0.38
2016-07-24T09:00:00Z,32.11,-77.09,30.43,0.38
2016-07-24T09:00:00Z,32.11,-77.08,30.417,0.38
2016-07-24T09:00:00Z,32.12,-77.1,30.432000000000002,0.38
2016-07-24T09:00:00Z,32.12,-77.09,30.426000000000002,0.38
2016-07-24T09:00:00Z,32.12,-77.08,30.425,0.38
2016-07-25T09:00:00Z,32.1,-77.1,30.276,0.38
2016-07-25T09:00:00Z,32.1,-77.09,30.276,0.38
2016-07-25T09:00:00Z,32.1,-77.08,30.273,0.38
2016-07-25T09:00:00Z,32.11,-77.1,30.198999999999998,0.38
2016-07-25T09:00:00Z,32.11,-77.09,30.208,0.38
2016-07-25T09:00:00Z,32.11,-77.08,30.219,0.38
2016-07-25T09:00:00Z,32.12,-77.1,30.125,0.38
2016-07-25T09:00:00Z,32.12,-77.09,30.143,0.38
2016-07-25T09:00:00Z,32.12,-77.08,30.165,0.38
2016-07-26T09:00:00Z,32.1,-77.1,30.106,0.38
2016-07-26T09:00:00Z,32.1,-77.09,30.098,0.38
2016-07-26T09:00:00Z,32.1,-77.08,30.09,0.38
2016-07-26T09:00:00Z,32.11,-77.1,30.056,0.38
2016-07-26T09:00:00Z,32.11,-77.09,30.052,0.38
2016-07-26T09:00:00Z,32.11,-77.08,30.047,0.38
2016-07-26T09:00:00Z,32.12,-77.1,30.009999999999998,0.38
2016-07-26T09:00:00Z,32.12,-77.09,30.009,0.38
2016-07-26T09:00:00Z,32.12,-77.08,30.006999999999998,0.38
2016-07-27T09:00:00Z,32.1,-77.1,30.393,0.38
2016-07-27T09:00:00Z,32.1,-77.09,30.397,0.38
2016-07-27T09:00:00Z,32.1,-77.08,30.403,0.38
2016-07-27T09:00:00Z,32.11,-77.1,30.406,0.38
2016-07-27T09:00:00Z,32.11,-77.09,30.409,0.38
2016-07-27T09:00:00Z,32.11,-77.08,30.414,0.38
2016-07-27T09:00:00Z,32.12,-77.1,30.423000000000002,0.38
2016-07-27T09:00:00Z,32.12,-77.09,30.424,0.38
2016-07-27T09:00:00Z,32.12,-77.08,30.427,0.38
2016-07-28T09:00:00Z,32.1,-77.1,30.45,0.38
2016-07-28T09:00:00Z,32.1,-77.09,30.475,0.38
2016-07-28T09:00:00Z,32.1,-77.08,30.498,0.38
2016-07-28T09:00:00Z,32.11,-77.1,30.425,0.38
2016-07-28T09:00:00Z,32.11,-77.09,30.443,0.38
2016-07-28T09:00:00Z,32.11,-77.08,30.461,0.38
2016-07-28T09:00:00Z,32.12,-77.1,30.408,0.38
2016-07-28T09:00:00Z,32.12,-77.09,30.42,0.38
2016-07-28T09:00:00Z,32.12,-77.08,30.433,0.38
2016-07-29T09:00:00Z,32.1,-77.1,30.389,0.37
2016-07-29T09:00:00Z,32.1,-77.09,30.418,0.37
2016-07-29T09:00:00Z,32.1,-77.08,30.445999999999998,0.37
2016-07-29T09:00:00Z,32.11,-77.1,30.355,0.37
2016-07-29T09:00:00Z,32.11,-77.09,30.377,0.37
2016-07-29T09:00:00Z,32.11,-77.08,30.401,0.37
2016-07-29T09:00:00Z,32.12,-77.1,30.333,0.37
2016-07-29T09:00:00Z,32.12,-77.09,30.346,0.37
2016-07-29T09:00:00Z,32.12,-77.08,30.365000000000002,0.37
2016-07-30T09:00:00Z,32.1,-77.1,30.371000000000002,0.37
2016-07-30T09:00:00Z,32.1,-77.09,30.383,0.38
2016-07-30T09:00:00Z,32.1,-77.08,30.391,0.38
2016-07-30T09:00:00Z,32.11,-77.1,30.361,0.37
2016-07-30T09:00:00Z,32.11,-77.09,30.372,0.38
2016-07-30T09:00:00Z,32.11,-77.08,30.381,0.38
2016-07-30T09:00:00Z,32.12,-77.1,30.358,0.37
2016-07-30T09:00:00Z,32.12,-77.09,30.366,0.37
2016-07-30T09:00:00Z,32.12,-77.08,30.372,0.38
2016-07-31T09:00:00Z,32.1,-77.1,30.328,0.38
